Domain,Web_Traffic,Have_At,SubDomain,Prefix/Suffix,Have_IP,URL_Depth,Redirection,TinyURL,Digit_count,Domain_Age,Label
youtube.com,0,0,0,0,0,1,0,0,2,0,0
xhamster.com,0,0,0,0,0,3,0,0,7,0,0
mo.allpages.com,0,0,0,0,0,3,0,0,0,0,0
monarchbusservice.com,0,0,0,0,0,0,0,0,0,1,0
theofficialpageof.com,0,0,0,0,0,1,0,0,0,0,0
myhms.com,0,0,0,0,0,1,0,0,0,0,0
worldfootball.net,0,0,0,0,0,3,0,0,2,1,0
philly.blockshopper.com,0,0,0,0,0,3,0,0,12,0,0
religiousfreedom.lib.virginia.edu,0,0,1,0,0,2,0,0,0,1,0
moviefone.com,0,0,0,0,0,4,0,0,7,0,0
woodsholefilmfestival.org,0,0,0,0,0,3,0,0,8,0,0
genforum.genealogy.com,0,0,0,0,0,2,0,0,1,0,0
minnesotatwinstickets.com,1,0,0,0,0,2,0,0,0,0,0
athomeatfenway.wordpress.com,0,0,0,0,0,4,0,0,8,0,0
gamewallpapers.com,0,0,0,0,0,1,0,0,0,0,0
cookpad.com,0,0,0,0,0,1,0,0,17,0,0
linkedin.com,0,0,0,0,0,5,0,0,2,0,0
coursehero.com,0,0,0,0,0,4,0,0,5,0,0
yourlust.com,0,0,0,0,0,2,0,1,0,0,0
solebeauty.com,1,0,0,0,0,0,0,0,0,0,0
military-money-matters.com,0,0,0,1,0,1,0,0,0,0,0
stagevu.com,0,0,0,0,0,2,0,0,0,0,0
myspace.com,0,0,0,0,0,1,0,0,0,0,0
absoluteastronomy.com,0,0,0,0,0,2,0,0,0,0,0
espncricinfo.com,0,0,0,0,0,4,0,0,1,1,0
rogere442.net,1,0,0,0,0,2,0,0,5,1,0
lyricsfreak.com,0,0,0,0,0,2,0,0,0,0,0
shoes.com,0,0,0,0,0,6,0,0,14,1,0
udn.com,0,0,0,0,0,4,0,0,59,0,0
manta.com,0,0,0,0,0,3,0,0,1,0,0
orderofmalta-malta.org,1,0,0,1,0,3,0,0,0,0,0
flyershistory.com,0,0,0,0,0,2,0,0,0,0,0
absoluteastronomy.com,0,0,0,0,0,2,0,0,0,0,0
fodors.com,0,0,0,0,0,6,0,0,6,0,0
thefreelibrary.com,0,0,1,0,0,1,0,0,9,0,0
classmates.com,0,0,0,0,0,3,0,0,13,1,0
youtube.com,0,0,0,0,0,1,0,0,2,0,0
nypost.com,0,0,0,0,0,4,0,1,8,0,0
censor.net.ua,0,0,0,0,0,3,0,0,6,0,0
librarything.com,0,0,0,0,0,1,0,0,0,0,0
hellyeahkazama.tumblr.com,0,0,0,0,0,2,0,0,11,0,0
youtube.com,0,0,0,0,0,1,0,0,4,0,0
zionscamp.info,1,0,0,0,0,0,0,0,0,0,0
standardbookhouse.com,0,0,0,0,0,2,0,0,6,0,0
uslawyersdb.com,0,0,0,0,0,1,0,0,6,0,0
localism.com,0,0,0,0,0,2,0,0,0,0,0
alexa.com,0,0,0,0,0,2,0,0,0,0,0
bookrags.com,0,0,0,0,0,1,0,0,0,0,0
therobleereport.com,1,0,0,0,0,3,0,1,6,1,0
imdb.com,0,0,0,0,0,2,0,0,7,0,0
myfitnesspal.com,0,0,0,0,0,2,0,0,0,1,0
familytreemaker.genealogy.com,0,0,0,0,0,7,0,0,4,0,0
closinglogos.com,0,0,0,0,0,2,0,0,1,0,0
bgr.com,0,0,0,0,0,4,0,0,10,0,0
big12sports.com,0,0,0,0,0,1,0,0,18,0,0
austlawpublish.com,0,0,0,0,0,2,0,0,3,0,0
homepages.rootsweb.ancestry.com,0,0,1,0,0,4,0,0,12,0,0
flickr.com,0,0,0,0,0,3,0,0,10,0,0
perfectpeople.net,0,0,0,0,0,3,0,0,3,0,0
spiderbites.nytimes.com,0,0,0,0,0,3,0,0,5,0,0
movies.about.com,0,0,0,0,0,3,0,1,4,0,0
youtube.com,0,0,0,0,0,1,0,0,2,0,0
pikabu.ru,0,0,0,0,0,3,0,0,16,0,0
usa-people-search.com,0,0,0,1,0,1,0,0,0,0,0
interscope.com,0,0,0,0,0,1,0,0,0,1,0
hollywood.com,0,0,0,0,0,3,0,0,7,0,0
billsportsmaps.com,0,0,0,0,0,0,0,0,0,0,0
briancampbell.blogspot.com,1,0,0,0,0,3,0,1,6,1,0
mylife.com,0,0,0,0,0,1,0,0,0,0,0
spielbergfanclub.com,0,0,0,0,0,3,0,0,6,0,0
at1ce.org,1,0,0,0,0,1,0,0,7,1,0
docstoc.com,0,0,0,0,0,3,0,0,8,0,0
uk.linkedin.com,0,0,0,0,0,2,0,0,0,0,0
chacha.com,0,0,0,0,0,2,0,0,0,0,0
germany.clayprepaid.com,0,0,0,0,0,0,0,0,0,0,0
bookrags.com,0,0,0,0,0,2,0,0,0,0,0
hubpages.com,0,0,0,0,0,2,0,0,0,0,0
whosdatedwho.com,0,0,0,0,0,2,0,0,3,0,0
as400blog.blogspot.com,1,0,0,0,0,3,0,1,9,1,0
interment.net,0,0,0,0,0,6,0,0,0,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
corporationwiki.com,0,0,0,0,0,3,0,0,6,0,0
sbnation.com,0,0,0,0,0,3,0,0,0,1,0
youtube.com,0,0,0,0,0,1,0,0,2,0,0
maxalbums.com,0,0,0,0,0,1,0,0,0,0,0
amazon.com,0,0,0,0,0,3,0,0,6,0,0
wn.com,0,0,0,0,0,1,0,0,0,0,0
ballotpedia.org,0,0,0,0,0,3,0,0,0,0,0
amazon.com,0,0,0,0,0,3,0,0,5,0,0
mamamia07.xomba.com,0,0,0,0,0,1,0,0,12,0,0
ubu.com,0,0,0,0,0,2,0,0,0,0,0
vancouverjazz.com,0,0,0,0,0,2,0,0,0,0,0
chef2chef.net,0,0,0,0,0,3,0,0,1,0,0
moviemusic.com,0,0,0,0,0,3,0,0,5,0,0
nationalcenter.org,0,0,0,0,0,2,0,0,2,0,0
facebook.com,0,0,0,0,0,3,0,0,15,0,0
ben10.tystoybox.com,0,0,0,0,0,0,0,1,2,0,0
music-free-download.net,0,0,0,1,0,3,0,0,6,1,0
glassdoor.com,0,0,0,0,0,2,0,0,6,0,0
weather.com,0,0,0,0,0,2,0,0,0,1,0
artists.letssingit.com,0,0,0,0,0,1,0,1,2,0,0
legacy.com,0,0,0,0,0,3,0,0,13,0,0
tcnj.edu,0,0,0,0,0,0,0,0,0,1,0
facebook.com,0,0,0,0,0,1,0,0,0,0,0
mylife.com,0,0,0,0,0,2,0,0,7,0,0
amazon.com,0,0,0,0,0,3,0,0,7,0,0
ejazzlines.com,0,0,0,0,0,1,0,0,6,0,0
mylust.com,0,0,0,0,0,3,0,1,6,0,0
johnwayne.com,0,0,0,0,0,0,0,0,0,0,0
cateyandrews.hubpages.com,0,0,0,0,0,0,0,0,0,0,0
forum.letssingit.com,0,0,0,0,0,4,0,1,7,0,0
ranchi.com,0,0,0,0,0,2,0,0,0,0,0
cleveland.com,0,0,0,0,0,5,0,0,7,1,0
livingstoncountylibrary.org,0,0,0,0,0,4,0,0,10,0,0
yellowpages.com,0,0,0,0,0,3,0,0,9,1,0
dailyorange.com,0,0,0,0,0,1,0,0,0,0,0
arec.vaes.vt.edu,0,0,1,0,0,4,0,0,0,1,0
fugitive.com,0,0,0,0,0,4,0,0,8,0,0
halloweenspecials.blogspot.com,1,0,0,0,0,3,0,1,6,1,0
babycenter.com,0,0,0,0,0,1,0,0,5,1,0
yatedo.com,0,0,0,0,0,2,0,0,0,0,0
distractify.com,0,0,0,0,0,3,0,0,0,0,0
gcobb.com,0,0,0,0,0,4,0,0,8,0,0
hockeydb.com,0,0,0,0,0,3,0,0,5,0,0
twitter.com,0,0,0,0,0,1,0,0,5,1,0
tobogo.net,0,0,0,0,0,2,0,0,4,0,0
venturebeat.com,0,0,0,0,0,4,0,1,8,0,0
galaxieparts.com,0,0,0,0,0,1,0,0,4,0,0
pes-patch.com,0,0,0,1,0,3,0,0,10,0,0
britannica.com,0,0,0,0,0,4,0,0,6,1,0
archive.org,0,0,0,0,0,3,0,0,4,0,0
cuteasianhairstyles.com,1,0,0,0,0,3,0,0,6,1,0
tcm.com,0,0,0,0,0,4,0,0,4,0,0
business.highbeam.com,0,0,0,0,0,3,0,0,15,0,0
ehow.com,0,0,0,0,0,1,0,0,7,1,0
alumniclass.com,0,0,0,0,0,4,0,0,6,0,0
tribal-living.co.uk,0,0,0,1,0,2,0,0,0,0,0
sports.yahoo.com,0,0,0,0,0,5,0,0,6,0,0
nme.com,0,0,0,0,0,2,0,0,7,0,0
facebook.com,0,0,0,0,0,3,0,0,15,0,0
infoboxmedia.co.uk,0,0,0,0,0,0,0,0,0,0,0
marvel.wikia.com,0,0,0,0,0,1,0,0,3,0,0
toonzone.net,0,0,0,0,0,2,0,0,6,0,0
patheoldminer.rootsweb.ancestry.com,0,0,1,0,0,1,0,0,1,0,0
acgsi.org,0,0,0,0,0,1,0,0,0,0,0
metal-archives.com,0,0,0,1,0,3,0,0,4,0,0
plus.google.com,0,0,0,0,0,1,0,0,21,0,0
jfkairportguide.com,0,0,0,0,0,1,0,0,0,0,0
mises.org,0,0,0,0,0,2,0,0,4,0,0
hubpages.com,0,0,0,0,0,4,0,0,4,0,0
forums.internationalhockey.net,0,0,1,0,0,3,0,0,4,0,0
economicexpert.com,0,0,0,0,0,2,0,1,0,0,0
pbfco.com,0,0,0,0,0,0,0,0,0,1,0
texasbar.com,0,0,0,0,0,0,0,0,0,0,0
beenverified.com,0,0,0,0,0,2,0,0,0,0,0
heavyplanet.net,0,0,0,0,0,3,0,0,8,0,0
plevota.tripod.com,0,0,0,0,0,1,0,0,0,1,0
mcgarrigles.com,0,0,0,0,0,2,0,0,0,0,0
smallseotools.com,0,0,0,0,0,2,0,0,0,0,0
worldopensquash2011.com,0,0,0,0,0,1,0,0,5,0,0
hullnumber.com,0,0,0,0,0,1,0,0,3,0,0
123people.com,0,0,0,0,0,2,0,0,3,0,0
video.about.com,0,0,0,0,0,2,0,1,1,0,0
youtube.com,0,0,0,0,0,1,0,0,2,0,0
atlasshrugs2000.typepad.com,0,0,0,0,0,4,0,0,10,0,0
pipl.com,0,0,0,0,0,4,0,0,0,0,0
imdb.com,0,0,0,0,0,2,0,0,7,0,0
jscottwatson.com,0,0,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
lostcreekmachine.com,0,0,0,0,0,0,0,0,0,0,0
matthewryanonline.com,0,0,0,0,0,0,0,0,0,0,0
musicvideoswiz.com,0,0,0,0,0,3,0,0,2,0,0
gutenberg.org,0,0,0,0,0,3,0,0,0,0,0
famgen.net,0,0,0,0,0,2,0,0,0,0,0
forumjar.com,0,0,0,0,0,2,0,0,3,0,0
skylarshomeandpatio.com,0,0,0,0,0,0,0,0,0,0,0
wn.com,0,0,0,0,0,1,0,0,0,0,0
cast.org,0,0,0,0,0,3,0,0,0,0,0
barnone.com,0,0,0,0,0,1,0,0,0,0,0
arstechnica.com,0,0,0,0,0,4,0,0,12,1,0
youtube.com,0,0,0,0,0,1,0,0,3,0,0
designs-by-lynette.blogspot.com,1,0,0,1,0,0,0,1,0,1,0
archives.queensu.ca,0,0,0,0,0,2,0,0,0,0,0
bengals.com,0,0,0,0,0,4,0,0,17,0,0
michigan.rivals.com,0,0,0,0,0,1,0,0,7,0,0
wn.com,0,0,0,0,0,1,0,0,0,0,0
mahalo.com,0,0,0,0,0,1,0,0,0,0,0
facebook.com,0,0,0,0,0,3,0,0,15,0,0
pipl.com,0,0,0,0,0,4,0,0,0,0,0
sittercity.com,0,0,0,0,0,3,0,0,0,0,0
nihoa.com,1,0,0,0,0,2,0,0,0,0,0
caviews.com,0,0,0,0,0,1,0,0,0,0,0
911tabs.com,0,0,0,0,0,3,0,0,3,0,0
interpark.com,0,0,1,0,0,2,0,0,28,0,0
joshuaperahia.com,1,0,0,0,0,0,0,0,0,0,0
publicrecords.com,0,0,0,0,0,2,0,0,0,0,0
archive.org,0,0,0,0,0,3,0,0,4,0,0
mbendi.com,0,0,0,0,0,2,0,0,1,0,0
losangeles.citysearch.com,0,0,0,0,0,4,0,0,8,1,0
yelp.com,0,0,0,0,0,2,0,0,0,0,0
manta.com,0,0,0,0,0,4,0,0,2,0,0
bizfilings.com,0,0,0,0,0,1,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,1,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,4,0,0
announce.jpress.co.uk,0,0,0,0,0,1,0,0,7,0,0
imdb.com,0,0,0,0,0,2,0,0,7,0,0
wiki.answers.com,0,0,0,0,0,3,0,0,5,1,0
absoluteastronomy.com,0,0,0,0,0,2,0,0,0,0,0
reunion.com,0,0,0,0,0,2,0,0,1,0,0
bigthink.com,0,0,0,0,0,2,0,0,5,0,0
canmore.rcahms.gov.uk,1,0,0,0,0,5,0,0,5,1,0
wiki.travel.com,0,0,0,0,0,2,0,0,0,0,0
columbusgasprices.com,0,0,0,0,0,0,0,0,0,0,0
gizmodo.com,0,0,0,0,0,2,0,0,10,1,0
distractify.com,0,0,0,0,0,10,0,0,22,0,0
teslamotors.com,0,0,0,0,0,0,0,0,0,0,0
ucomparehealthcare.com,0,0,0,0,0,3,0,0,1,0,0
actorsandfilm.gather.com,0,0,0,0,0,0,0,0,0,0,0
en-gb.facebook.com,0,0,0,1,0,1,0,0,0,0,0
jewishwhistleblower.blogspot.com,1,0,0,0,0,3,0,1,6,1,0
tv.com,0,0,0,0,0,3,0,0,6,0,0
linkedin.com,0,0,0,0,0,5,0,0,5,0,0
theatermania.com,0,0,0,0,0,2,0,0,4,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,1,0,0
indiefilmsnow.blogspot.com,1,0,0,0,0,0,0,1,0,1,0
king5.com,0,0,0,0,0,3,0,0,14,0,0
artscenecal.com,0,0,0,0,0,3,0,0,9,0,0
ca.linkedin.com,0,0,0,0,0,5,0,0,8,0,0
joannekelly.nudenakedcelebrities.com,0,0,0,0,0,0,0,0,0,0,0
mossberg.com,0,0,0,0,0,0,0,0,0,0,0
facebook.com,0,0,0,0,0,3,0,0,12,0,0
break.com,0,0,0,0,0,3,0,0,0,0,0
wordiq.com,0,0,0,0,0,2,0,0,0,0,0
huffingtonpost.com,0,0,0,0,0,2,0,1,6,0,0
centennialofflight.gov,1,0,0,0,0,4,0,0,2,1,0
yourchords.com,0,0,0,0,0,2,0,0,5,0,0
ocfootballfrenzy.weebly.com,0,0,0,0,0,0,0,0,0,0,0
indycar.com,0,0,0,0,0,4,0,0,6,0,0
linpac.com,0,0,0,0,0,4,0,0,0,0,0
blogs.montrealgazette.com,0,0,0,0,0,4,0,0,8,0,0
thenextweb.com,0,0,0,0,0,6,0,0,8,0,0
med.nyu.edu,0,0,0,0,0,2,0,0,1,1,0
amazon.co.uk,0,0,0,0,0,3,0,0,7,0,0
youtube.com,0,0,0,0,0,1,0,0,3,0,0
youtube.com,0,0,0,0,0,1,0,0,0,0,0
profilecanada.com,0,0,0,0,0,1,0,0,6,0,0
song-list.net,0,0,0,1,0,2,0,0,0,1,0
therealfallenangel.com,1,0,0,0,0,0,0,0,0,1,0
fazenda.gov.br,0,0,0,0,0,3,0,0,0,1,0
azcentral.com,0,0,0,0,0,7,0,0,16,0,0
loc.gov,0,0,0,0,0,2,0,0,0,1,0
grrrey.com,0,0,0,0,0,1,0,0,1,0,0
olx.ua,0,0,0,0,0,3,0,0,15,1,0
dastank.com,0,0,0,0,0,0,0,0,0,0,0
packersnews.greenbaypressgazette.com,0,0,0,0,0,5,0,0,19,0,0
imdb.com,0,0,0,0,0,2,0,0,7,0,0
icollector.com,0,0,0,0,0,1,0,0,5,0,0
mortimersnerdtheband.com,1,0,0,0,0,1,0,0,0,0,0
mmm.baom.net,1,0,0,0,0,0,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,2,0,0
freepages.genealogy.rootsweb.ancestry.com,0,0,1,0,0,3,0,0,3,0,0
wetpaint.com,0,0,0,0,0,3,0,1,0,0,0
authors.booksunderreview.com,0,0,0,0,0,1,0,0,0,0,0
marshamateykagallery.com,0,0,0,0,0,3,0,0,0,0,0
thenextweb.com,0,0,0,0,0,7,0,0,9,0,0
momoshop.com.tw,0,0,0,0,0,2,0,0,35,0,0
halocharts.com,0,0,0,0,0,1,0,0,5,0,0
youtube.com,0,0,0,0,0,1,0,0,3,0,0
washingtondc-irrigation-sprinkler-landscape-lighting.com,1,0,0,1,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
theautumnfilm.com,0,0,0,0,0,0,0,0,0,0,0
digd.auburn.edu,0,0,0,0,0,1,0,0,0,1,0
disneychannelstars.info,1,0,0,0,0,0,0,0,0,1,0
nkvdrecords.com,0,0,0,0,0,1,0,0,0,0,0
imscouting.com,0,0,0,0,0,2,0,0,0,0,0
iamachild.wordpress.com,0,0,0,0,0,4,0,0,16,0,0
acronyms.thefreedictionary.com,0,0,0,0,0,1,0,0,0,0,0
facebook.com,0,0,0,0,0,3,0,0,10,0,0
thefreelibrary.com,0,0,0,0,0,1,0,0,10,0,0
extratorrent.cc,0,0,0,0,0,3,0,0,15,0,0
fairparkhighschool.org,1,0,0,0,0,0,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,0,0,0
discogs.com,0,0,0,0,0,2,0,0,0,0,0
photosingers.blogspot.com,1,0,0,0,0,3,0,1,6,1,0
avxhome.se,0,0,0,0,0,2,0,0,6,0,0
tenantshaverights.com,1,0,0,0,0,0,0,0,0,1,0
answers.com,0,0,0,0,0,2,0,0,0,1,0
everything.explained.at,0,0,0,0,0,2,0,0,0,1,0
astorwines.com,0,0,0,0,0,1,0,0,6,0,0
192.com,0,0,0,0,0,4,0,0,3,0,0
funtaipeibackpackers.hostel.com,0,0,0,0,0,0,0,0,0,0,0
facebook.com,0,0,0,0,0,1,0,0,0,0,0
grissomhighschool77.org,0,0,0,0,0,0,0,0,2,0,0
stephenking.com,0,0,0,0,0,3,0,0,9,0,0
abs-cbnnews.com,0,0,0,1,0,5,0,0,12,0,0
montreal.about.com,0,0,0,0,0,5,0,1,0,0,0
uncannyxmen.homestead.com,0,0,0,0,0,1,0,0,0,0,0
commons.wikimedia.org,0,0,0,0,0,2,0,0,4,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
resumelist.com,0,0,0,0,0,2,0,1,0,0,0
genforum.genealogy.com,0,0,0,0,0,2,0,0,1,0,0
penissuckers.info,1,0,0,0,0,1,0,0,3,0,0
variety.com,0,0,0,0,0,4,0,0,14,0,0
zerotackle.com.au,0,0,0,0,0,1,0,0,4,1,0
boyactors.org.uk,0,0,0,0,0,1,0,0,4,0,0
jeremy-milgrom.livejournal.com,0,0,0,1,0,0,0,0,0,1,0
worldwidescience.org,0,0,0,0,0,3,0,0,0,0,0
eventful.com,0,0,0,0,0,3,0,0,14,0,0
pipl.com,0,0,0,0,0,4,0,0,0,0,0
historyforsale.com,0,0,0,0,0,2,0,0,6,0,0
myspace.com,0,0,0,0,0,1,0,0,0,0,0
profilecanada.com,0,0,0,0,0,1,0,0,7,0,0
duckduckgo.com,0,0,0,0,0,3,0,0,1,0,0
virginia.org,0,0,0,0,0,3,0,0,0,0,0
soniccreations.com,0,0,0,0,0,1,0,0,0,0,0
canadiens.nhl.com,0,0,0,0,0,2,0,0,6,0,0
manta.com,0,0,0,0,0,3,0,0,3,0,0
pipl.com,0,0,0,0,0,4,0,0,3,0,0
steugenecatholicchurch.org,1,0,0,0,0,0,0,0,0,1,0
lektronix.co.za,0,0,0,0,0,0,0,1,0,0,0
thelakechalet.com,0,0,0,0,0,0,0,1,0,0,0
comptongame.com,0,0,0,0,0,0,0,0,0,1,0
melvinsternberg.com,1,0,0,0,0,0,0,0,0,0,0
americanworldpictures.com,0,0,0,0,0,0,0,0,0,0,0
cdbaby.com,0,0,0,0,0,2,0,0,1,0,0
huffingtonpost.com,0,0,0,0,0,1,0,1,0,0,0
nobility.co.uk,0,0,1,0,0,1,0,0,2,0,0
spreety.com,0,0,0,0,0,2,0,0,0,0,0
thenextweb.com,0,0,0,0,0,5,0,0,8,0,0
loopnet.com,0,0,0,0,0,3,0,1,12,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
dofuswiki.wikia.com,0,0,0,0,0,2,0,0,0,0,0
myfoxla.com,0,0,0,0,0,4,0,0,8,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
qz.com,0,0,0,0,0,2,0,0,6,1,0
holyspiritinteractive.net,0,0,0,0,0,3,0,0,4,0,0
spokeo.com,0,0,0,0,0,1,0,0,0,1,0
yellowpages.com,0,0,0,0,0,2,0,0,0,1,0
ca.linkedin.com,0,0,0,0,0,5,0,0,6,0,0
facebook.com,0,0,0,0,0,3,0,0,10,0,0
goodfridayent.com,0,0,0,0,0,2,0,1,0,0,0
priorservice.com,0,0,0,0,0,1,0,0,0,0,0
motelrouleau.ca,1,0,0,0,0,1,0,0,0,1,0
amazon.com,0,0,0,0,0,3,0,0,13,0,0
nbcactionnews.com,0,0,0,0,0,4,0,0,0,0,0
newhampshiredeaths.info,1,0,0,0,0,0,0,0,0,1,0
wiki.answers.com,0,0,0,0,0,2,0,0,0,1,0
medium.com,0,0,0,0,0,2,0,0,10,0,0
en.goldenmap.com,0,0,0,0,0,1,0,0,0,0,0
facebook.com,0,0,0,0,0,1,0,0,0,0,0
duckduckgo.com,0,0,0,0,0,3,0,0,1,0,0
news.stv.tv,1,0,0,0,0,3,0,0,6,1,0
castle.wikia.com,0,0,0,0,0,2,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,3,0,0
damau.org,0,0,0,0,0,2,0,0,5,0,0
corporationwiki.com,0,0,0,0,0,3,0,0,6,0,0
facebook.com,0,0,0,0,0,3,0,0,15,0,0
sportsillustrated.cnn.com,0,0,0,0,0,8,0,0,4,0,0
hs.facebook.com,0,0,0,0,0,1,0,0,15,0,0
pineriverreview.blogspot.com,1,0,0,0,0,0,0,1,0,1,0
linedata.com,0,0,0,0,0,0,0,0,0,0,0
tower.com,0,0,0,0,0,3,0,0,10,0,0
lakevermilionphotos.com,1,0,0,0,0,0,0,0,0,0,0
rapid4all.org,0,0,0,0,0,3,0,0,1,0,0
vtgpilotbadge.info,1,0,0,0,0,0,0,0,0,1,0
ouchbar.com,1,0,0,0,0,0,0,0,0,1,0
residentadvisor.net,0,0,0,0,0,1,0,0,5,0,0
multiculturalcenter.org,0,0,0,0,0,0,0,0,0,0,0
sailorsathletics.org,0,0,0,0,0,1,0,0,5,0,0
gamestats.com,0,0,0,0,0,3,0,0,9,1,0
interpark.com,0,0,1,0,0,2,0,0,28,0,0
ppacri.org,0,0,0,0,0,2,0,0,0,0,0
legacy.com,0,0,0,0,0,3,0,0,14,0,0
mashable.com,0,0,0,0,0,6,0,0,8,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
star-telegram.com,0,0,0,1,0,5,0,0,15,0,0
usmilitary.about.com,0,0,0,0,0,4,0,1,0,0,0
vigile.net,0,0,0,0,0,1,0,0,0,0,0
archive.org,0,0,0,0,0,3,0,0,12,0,0
worthpoint.com,0,0,0,0,0,2,0,1,0,0,0
uk.ask.com,0,0,1,0,0,2,0,0,0,0,0
creativeimageproducts.com,1,0,0,0,0,0,0,0,0,0,0
racingin.com,0,0,0,0,0,2,0,0,0,0,0
aol.sportingnews.com,0,0,0,0,0,4,0,0,8,0,0
jcs-group.com,0,0,0,1,0,3,0,0,4,0,0
amazon.com,0,0,0,0,0,3,0,0,6,0,0
robinsonlibrary.com,0,0,0,0,0,4,0,0,0,0,0
hifriendz.com,0,0,0,0,0,1,0,0,0,0,0
findagrave.com,0,0,0,0,0,2,0,0,4,0,0
nypost.com,0,0,0,0,0,4,0,1,8,0,0
donraypetroleum.com,0,0,0,0,0,0,0,0,0,0,0
filmsite.org,0,0,0,0,0,1,0,0,3,0,0
artisanenterprises.net,1,0,0,0,0,0,0,0,2,1,0
healthgrades.com,0,0,0,0,0,2,0,0,2,0,0
theaerodrome.com,0,0,0,0,0,3,0,0,0,0,0
tobogo.net,0,0,0,0,0,2,0,0,4,0,0
campervansireland.com,0,0,0,0,0,0,0,0,0,0,0
new.music.yahoo.com,0,0,0,0,0,2,0,0,0,0,0
rivals.yahoo.com,0,0,0,0,0,5,0,0,0,0,0
usask.ca,0,0,0,0,0,3,0,0,4,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
distractify.com,0,0,0,0,0,10,0,0,17,0,0
carsfan.jp,1,0,0,0,0,3,0,0,3,1,0
stackoverflow.com,0,0,0,0,0,3,0,0,8,1,0
dnb.alacrastore.com,0,0,0,0,0,3,0,0,10,0,0
classmates.com,0,0,0,0,0,3,0,0,9,1,0
en.wikipedia.org,0,0,0,0,0,2,0,0,3,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
diablofilms.com,1,0,0,0,0,0,0,0,0,0,0
politicalgraveyard.com,0,0,0,0,0,2,0,0,1,0,0
dipity.com,0,0,0,0,0,2,0,0,0,0,0
pinoyexchange.com,0,0,0,0,0,2,0,0,8,0,0
corporationwiki.com,0,0,0,0,0,3,0,0,7,0,0
queen-latifah-dana-owens.readbiography.net,1,0,0,1,0,1,0,0,0,1,0
ballymenaunitedyouthacademy.com,1,0,0,0,0,0,0,0,0,1,0
mirtesen.ru,0,0,0,0,0,1,0,0,32,0,0
btscene.eu,0,0,0,0,0,3,0,0,10,1,0
archive.org,0,0,0,0,0,3,0,0,12,0,0
topix.com,0,0,0,0,0,4,0,1,6,0,0
rapidog.com,0,0,0,0,0,1,0,0,0,0,0
linkedin.com,0,0,0,0,0,2,0,0,0,0,0
gils.net,0,0,0,0,0,1,0,0,3,0,0
themeforest.net,0,0,0,0,0,4,0,0,7,0,0
skate-works.com,0,0,0,1,0,1,0,0,1,0,0
linkedin.com,0,0,0,0,0,3,0,0,0,0,0
whosdatedwho.com,0,0,0,0,0,2,0,0,6,0,0
facebook.com,0,0,0,0,0,3,0,0,15,0,0
ncbi.nlm.nih.gov,0,0,1,0,0,1,0,0,9,1,0
caselaw.findlaw.com,0,0,0,0,0,2,0,0,7,0,0
photos.lucywho.com,0,0,0,0,0,1,0,0,4,0,0
searchandhra.com,0,0,0,0,0,2,0,0,0,0,0
grandprix.com,0,0,0,0,0,2,0,1,5,0,0
hallmark.businessgreetings.com,0,0,0,0,0,0,0,0,0,0,0
distractify.com,0,0,0,0,0,10,0,0,20,0,0
codecanyon.net,0,0,0,0,0,4,0,0,7,0,0
sakurasteakhouse.com,0,0,0,0,0,0,0,0,0,0,0
yelp.com,0,0,0,0,0,2,0,0,0,0,0
pediaview.com,0,0,0,0,0,2,0,0,0,0,0
sportsillustrated.cnn.com,0,0,0,0,0,7,0,0,4,0,0
musicvideoswiz.com,0,0,0,0,0,2,0,0,2,0,0
discoverindiatour.com,1,0,0,0,0,0,0,0,0,0,0
answers.yahoo.com,0,0,0,0,0,2,0,0,15,0,0
footballfanatics.com,0,0,0,0,0,1,0,0,0,0,0
poptower.com,0,0,0,0,0,1,0,0,0,0,0
amazon.com,0,0,0,0,0,3,0,0,9,0,0
searchmytrash.com,0,0,0,0,0,2,0,0,3,0,0
infoplease.com,0,0,0,0,0,2,0,0,7,1,0
classmates.com,0,0,0,0,0,3,0,0,20,1,0
stuffaboutnames.com,0,0,0,0,0,2,0,0,0,0,0
arstechnica.com,0,0,0,0,0,4,0,0,6,1,0
en.wikipedia.org,0,0,0,0,0,2,0,0,1,0,0
classics.mit.edu,0,0,0,0,0,2,0,0,0,1,0
wallaceburgcourierpress.com,0,0,0,0,0,1,0,0,7,0,0
